1331,0.11406993865966797
32,0.2124335765838623
32,0.02297520637512207
32,0.021898984909057617
32,0.02224898338317871
32,0.02151012420654297
32,0.02172541618347168
32,0.021961688995361328
32,0.021924257278442383
32,0.022405147552490234
1331,0.04476356506347656
32,0.021881103515625
32,0.021684646606445312
32,0.021909475326538086
32,0.021811246871948242
32,0.022075414657592773
32,0.022001028060913086
32,0.022147417068481445
32,0.021880149841308594
32,0.021877050399780273
32,0.021718978881835938
32,0.02167201042175293
32,0.02189016342163086
32,0.022370100021362305
32,0.02228093147277832
32,0.021920204162597656
32,0.021941423416137695
32,0.02196216583251953
1331,0.04477190971374512
32,0.02195000648498535
32,0.0217745304107666
32,0.021963834762573242
32,0.021880388259887695
32,0.021747112274169922
32,0.02207469940185547
32,0.022019147872924805
32,0.022035598754882812
32,0.02173304557800293
32,0.021190404891967773
32,0.02210068702697754
32,0.021884918212890625
32,0.0216829776763916
32,0.021632909774780273
32,0.021654367446899414
32,0.022077560424804688
32,0.021782398223876953
32,0.022182226181030273
32,0.0212252140045166
32,0.021493911743164062
32,0.021577119827270508
32,0.021656274795532227
1331,0.04431605339050293
32,0.022026777267456055
32,0.0217745304107666
32,0.02152395248413086
32,0.021485328674316406
32,0.02144145965576172
32,0.021636962890625
32,0.021726369857788086
32,0.021741390228271484
32,0.021863937377929688
32,0.022049427032470703
32,0.02198052406311035
32,0.02213883399963379
32,0.021942615509033203
32,0.022143125534057617
32,0.02181553840637207
32,0.021746397018432617
32,0.022110939025878906
1331,0.043114662170410156
32,0.022182703018188477
32,0.022094011306762695
32,0.021877050399780273
32,0.022049427032470703
32,0.021894454956054688
32,0.022026538848876953
32,0.022143840789794922
32,0.021806001663208008
32,0.02180314064025879
32,0.021875619888305664
32,0.02182602882385254
1331,0.044944047927856445
32,0.021717071533203125
32,0.0217287540435791
32,0.02178168296813965
32,0.021980762481689453
32,0.022031784057617188
32,0.021855831146240234
32,0.022155284881591797
32,0.021879911422729492
32,0.021944522857666016
32,0.022251129150390625
32,0.02189350128173828
32,0.02202296257019043
1331,0.0456547737121582
32,0.022130250930786133
32,0.021863460540771484
32,0.021985769271850586
32,0.021880149841308594
32,0.022047996520996094
32,0.022034168243408203
32,0.02215433120727539
32,0.022082090377807617
32,0.022019386291503906
32,0.022477388381958008
32,0.02213001251220703
32,0.02224564552307129
32,0.022152185440063477
32,0.021982908248901367
32,0.021999835968017578
1331,0.042793989181518555
32,0.021761178970336914
32,0.02164459228515625
32,0.021735191345214844
32,0.02197551727294922
32,0.02209949493408203
32,0.022140026092529297
32,0.021814823150634766
32,0.0221560001373291
32,0.02180171012878418
32,0.0220186710357666
32,0.022229671478271484
0,0.0009944438934326172
